id,utcDate,status,matchday,stage,group,lastUpdated,area_id,area_name,area_code,area_flag,competition_id,competition_name,competition_code,competition_type,competition_emblem,season_id,season_startDate,season_endDate,season_currentMatchday,season_winner_id,season_winner_name,season_winner_shortName,season_winner_tla,season_winner_crest,season_winner_address,season_winner_website,season_winner_founded,season_winner_clubColors,season_winner_venue,season_winner_lastUpdated,homeTeam_id,homeTeam_name,homeTeam_shortName,homeTeam_tla,homeTeam_crest,awayTeam_id,awayTeam_name,awayTeam_shortName,awayTeam_tla,awayTeam_crest,score_winner,score_duration,score_fullTime_home,score_fullTime_away,score_halfTime_home,score_halfTime_away,odds_msg,competition_id_api,competition_code_api,competition_name_api,season_filter_year
442054,2024-04-20T13:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,HOME_TEAM,REGULAR,4,3,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442055,2024-04-20T13:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,HOME_TEAM,REGULAR,1,0,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442058,2024-04-20T13:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,55,SV Darmstadt 98,Darmstadt,SVD,https://crests.football-data.org/55.png,AWAY_TEAM,REGULAR,0,2,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442050,2024-04-20T16:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,1,5,0,2,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442057,2024-04-21T13:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,HOME_TEAM,REGULAR,2,1,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442052,2024-04-21T15:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,DRAW,REGULAR,1,1,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442053,2024-04-21T17:30:00Z,FINISHED,30,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,DRAW,REGULAR,1,1,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442064,2024-04-26T18:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,HOME_TEAM,REGULAR,3,2,2,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442059,2024-04-27T13:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,HOME_TEAM,REGULAR,4,1,2,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442061,2024-04-27T13:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,HOME_TEAM,REGULAR,2,1,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442062,2024-04-27T13:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,AWAY_TEAM,REGULAR,1,2,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442065,2024-04-27T13:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,AWAY_TEAM,REGULAR,0,3,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442066,2024-04-27T16:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,DRAW,REGULAR,2,2,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442060,2024-04-28T13:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,DRAW,REGULAR,0,0,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442063,2024-04-28T15:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,DRAW,REGULAR,1,1,1,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442067,2024-04-28T17:30:00Z,FINISHED,31,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,55,SV Darmstadt 98,Darmstadt,SVD,https://crests.football-data.org/55.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,AWAY_TEAM,REGULAR,0,1,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442069,2024-05-03T18:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,DRAW,REGULAR,1,1,0,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442068,2024-05-04T13:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,HOME_TEAM,REGULAR,3,1,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442073,2024-05-04T13:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,DRAW,REGULAR,2,2,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442075,2024-05-04T13:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,HOME_TEAM,REGULAR,5,1,4,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442076,2024-05-04T13:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,55,SV Darmstadt 98,Darmstadt,SVD,https://crests.football-data.org/55.png,HOME_TEAM,REGULAR,3,0,2,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442070,2024-05-04T16:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:43Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,DRAW,REGULAR,0,0,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442074,2024-05-05T13:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,AWAY_TEAM,REGULAR,3,4,0,3,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442071,2024-05-05T15:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,AWAY_TEAM,REGULAR,1,5,1,2,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442072,2024-05-05T17:30:00Z,FINISHED,32,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,DRAW,REGULAR,1,1,0,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442084,2024-05-10T18:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,AWAY_TEAM,REGULAR,0,1,0,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442078,2024-05-11T13:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,HOME_TEAM,REGULAR,3,2,1,2,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442080,2024-05-11T13:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,DRAW,REGULAR,1,1,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442083,2024-05-11T13:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,DRAW,REGULAR,1,1,0,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442085,2024-05-11T13:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,DRAW,REGULAR,1,1,1,1,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442077,2024-05-11T16:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,HOME_TEAM,REGULAR,3,0,3,0,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
442082,2024-05-12T13:30:00Z,FINISHED,33,REGULAR_SEASON,,2024-09-29T10:21:44Z,2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,1592,2023-08-18,2024-05-18,34,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,Bismarckstr. 122-124 Leverkusen 51373,http://www.bayer04.de,1904,Red / White / Black,BayArena,2022-02-25T16:43:07Z,55,SV Darmstadt 98,Darmstadt,SVD,https://crests.football-data.org/55.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,AWAY_TEAM,REGULAR,0,6,0,5,Activate Odds-Package in User-Panel to retrieve odds.,2002,BL1,Bundesliga,2023
